Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Category
53,237,2,2,138,394,69,69,69.0,0.0,197,197,197.0,0.0,2244725.738,16877.63713,79.0,96.0832972,187,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,0,0,40,40,8438.818565,8438.818565,69,197,120.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,150.25,69.0,197.0,2,138,2,394,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,84270120,6,6,321,11595,321,0,53.5,131.0477012,4344,0,1932.5,1754.831473,141.402433,0.142399228,7660920.0,25400000.0,84100000,1,84100000,16800000.0,37600000.0,84100000,1,138374,27674.8,54664.63677,124938,48,0,0,200,200,0.071199614,0.071199614,0,4344,916.6153846,1499.58764,2248763.09,0,0,0,0,1,0,0,0,1,993.0,53.5,1932.5,6,321,6,11595,274,235,1,32,5.0,0.0,5,5,84100000.0,0.0,84100000,84100000,DoS Hulk,DoS
22,62,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32258.06452,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,16129.03226,16129.03226,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator,Brute Force
5802,49,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,122448.9796,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,20408.16327,20408.16327,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
7314,29,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,413793.1034,68965.51724,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,34482.75862,34482.75862,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,1,6,1,6,913,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,50,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,20000.0,20000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,1444,1176,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force,Web Attack
80,1310725,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,8875.240802,6.103492342,187246.4286,494881.9542,1309533,1,921,460.5,569.2209589,863,58,1310724,327681.0,654568.1414,1309533,5,0,0,72,112,2.288809628,3.814682714,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
5902,44,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,22727.27273,22727.27273,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
80,1209794,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,9610.727116,6.612696046,172827.7143,452348.7186,1198623,87,10701,5350.5,7064.703851,10346,355,1209685,302421.25,597488.2874,1198623,190,0,0,72,112,2.479761017,4.132935029,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,5005780,8,6,447,11632,447,0,55.875,158.0383656,5840,0,1938.666667,2550.37524,2413.01056,2.796766937,385060.0,1387451.298,5002777,21,3003,429.0,261.4243039,927,238,5005759,1001151.8,2237992.811,5004595,50,0,0,264,200,1.598152536,1.198614402,0,5840,805.2666667,1803.679433,3253259.495,0,0,0,1,0,0,0,0,0,862.7857143,55.875,1938.666667,8,447,6,11632,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye,DoS
5100,46,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,173913.0435,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,21739.13043,21739.13043,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
53,27634,2,2,82,310,41,41,41.0,0.0,155,155,155.0,0.0,14185.42375,144.749222,9211.333333,15949.30119,27628,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,40,64,72.37461099,72.37461099,41,155,86.6,62.44037156,3898.8,0,0,0,0,0,0,0,0,1,108.25,41.0,155.0,2,82,2,310,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,89790,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,129557.8572,77.95968371,14965.0,35078.45971,86552,49,2244,1122.0,1517.451152,2195,49,89599,29866.33333,49094.63582,86552,945,0,0,72,92,33.41129302,44.54839069,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
443,356,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,50561.79775,11235.95506,118.6666667,157.6367132,298,2,356,178.0,248.901587,354,2,0,0.0,0.0,0,0,0,0,60,32,8426.966292,2808.988764,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,3,18,1,0,0,1240,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,50,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,240000.0,40000.0,50.0,0.0,50,50,50,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0,40,0,40000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,6,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.3333,6.0,0.0,6,6,6,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0,64,0,333333.3333,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,DoS
80,3383909,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,8.865486631,1.477581105,845977.25,1690625.231,3381915,3,3383909,845977.25,1690625.231,3381915,3,0,0.0,0.0,0,0,0,0,100,0,1.477581105,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
53,214,2,2,86,198,43,43,43.0,0.0,99,99,99.0,0.0,1327102.804,18691.58879,71.33333333,40.42688874,118,47,47,47.0,0.0,47,47,49,49.0,0.0,49,49,0,0,80,80,9345.794393,9345.794393,43,99,65.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,81.75,43.0,99.0,2,86,2,198,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,6375762,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.705319929,0.784219988,1593940.5,3186779.672,6374110,325,6375762,1593940.5,3186779.672,6374110,325,0,0.0,0.0,0,0,0,0,100,0,0.784219988,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,5,30,0,0,256,-1,4,20,1652.0,0.0,1652,1652,6374110.0,0.0,6374110,6374110,DDoS,DDoS
443,571352,5,0,29,0,29,0,5.8,12.9691942695,0,0,0.0,0.0,50.7568014114,8.7511726571,142838.0,285520.677053928,571119,1,571352,142838.0,285520.677053928,571119,1,0,0.0,0.0,0,0,0,0,160,0,8.7511726571,0.0,0,29,4.8333333333,11.8392004235,140.1666666667,0,0,0,0,1,0,0,0,0,5.8,5.8,0.0,5,29,0,0,33061,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
53,167,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,1101796.407,23952.09581,55.66666667,89.49487881,159,3,5,5.0,0.0,5,5,3,3.0,0.0,3,3,0,0,40,40,11976.0479,11976.0479,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,2,76,2,108,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,4397063,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.458188796,0.909698133,1465687.667,2537957.023,4396268,218,4397063,1465687.667,2537957.023,4396268,218,0,0.0,0.0,0,0,0,0,80,0,0.909698133,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,92196444,9,5,62,11601,20,0,6.888888889,5.30199124,7300,0,2320.2,3022.508098,126.5016252,0.151849674,7092034.154,23300000.0,84300000,8,92100000,11500000.0,29500000.0,84300000,8,72866,18216.5,31328.76371,64919,185,0,0,192,112,0.097617648,0.054232027,0,7300,777.9333333,1970.892563,3884417.495,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,9,62,5,11601,256,229,7,20,971.0,0.0,971,971,46100000.0,54100000.0,84300000,7785918,DDoS,DDoS
1009,53,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,150943.3962,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,18867.92453,18867.92453,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
22,77,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,12987.01299,12987.01299,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator,Brute Force
53,63679,1,1,44,184,44,44,44.0,0.0,184,184,184.0,0.0,3580.458236,31.40752838,63679.0,0.0,63679,63679,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,15.70376419,15.70376419,44,184,90.66666667,80.82903769,6533.333333,0,0,0,0,0,0,0,0,1,136.0,44.0,184.0,1,44,1,184,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
88,74,1,4,0,12,0,0,0.0,0.0,6,0,3.0,3.464101615,162162.1622,67567.56757,18.5,35.0,71,1,0,0.0,0.0,0,0,73,24.33333333,40.41451884,71,1,0,0,32,104,13513.51351,54054.05405,0,6,2.0,3.098386677,9.6,0,0,0,0,1,1,0,0,4,2.4,0.0,3.0,1,0,4,12,253,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
21,237,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,59071.72996,12658.22785,118.5,38.89087297,146,91,237,237.0,0.0,237,237,0,0.0,0.0,0,0,1,0,64,20,8438.818565,4219.409283,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator,Brute Force
80,7421800,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.233716888,0.538952815,2473933.333,4284116.561,7420805,3,7421800,2473933.333,4284116.561,7420805,3,0,0.0,0.0,0,0,0,0,80,0,0.538952815,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,4,24,0,0,256,-1,3,20,995.0,0.0,995,995,7420805.0,0.0,7420805,7420805,DDoS,DDoS
80,1361110,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,8546.700854,5.142861341,226851.6667,555198.1175,1360145,47,735,367.5,450.4270196,686,49,1361018,453672.6667,785028.1094,1360145,183,0,0,72,92,2.204083432,2.938777909,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,115589958,17,15,436,2502,436,0,25.6470588235,105.7455325158,1407,0,166.8,444.1155255111,25.4174328881,0.2768406577,3728708.32258064,4826113.54184263,10024999,23,115589958,7224372.375,4468779.20604683,10048035,62,110587193,7899085.21428572,4265328.8814598,10048222,199,0,0,552,488,0.1470715994,0.1297690583,0,1407,89.0303030303,311.6086773552,97099.9678030303,0,0,0,1,0,0,0,0,0,91.8125,25.6470588235,166.8,17,436,15,2502,29200,939,1,32,30978.9090909091,26004.1442137769,109384,23005,10022401.3636364,8186.9155519369,10024999,9997718,BENIGN,BENIGN
53,205,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1346341.463,19512.19512,68.33333333,34.35597959,108,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,64,64,9756.097561,9756.097561,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
65266,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,2,37,0,0,110,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
21,248,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,56451.6129,12096.77419,124.0,60.81118318,167,81,248,248.0,0.0,248,248,0,0.0,0.0,0,0,1,0,64,20,8064.516129,4032.258065,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator,Brute Force
53,47410,2,2,70,692,35,35,35.0,0.0,346,346,346.0,0.0,16072.55853,84.37038599,15803.33333,27327.15262,47358,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,64,40,42.185193,42.185193,35,346,159.4,170.3417154,29016.3,0,0,0,0,0,0,0,0,1,199.25,35.0,346.0,2,70,2,692,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
8099,50,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,120000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,20000.0,20000.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
53,93935,1,1,41,89,41,41,41.0,0.0,89,89,89.0,0.0,1383.9357,21.29131846,93935.0,0.0,93935,93935,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,20,10.64565923,10.64565923,41,89,57.0,27.71281292,768.0,0,0,0,0,0,0,0,0,1,85.5,41.0,89.0,1,41,1,89,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
53,31381,2,2,90,202,45,45,45.0,0.0,101,101,101.0,0.0,9304.9934673847,127.4656639368,10460.3333333333,18111.7666265147,31374,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,40,40,63.7328319684,63.7328319684,45,101,67.4,30.6724632203,940.8,0,0,0,0,0,0,0,0,1,84.25,45.0,101.0,2,90,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
53,30685,1,1,45,95,45,45,45.0,0.0,95,95,95.0,0.0,4562.489816,65.17842594,30685.0,0.0,30685,30685,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,20,32.58921297,32.58921297,45,95,61.66666667,28.86751346,833.3333333,0,0,0,0,0,0,0,0,1,92.5,45.0,95.0,1,45,1,95,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
443,141,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14184.39716,141.0,0.0,141,141,141,141.0,0.0,141,141,0,0.0,0.0,0,0,0,0,64,0,14184.39716,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,392,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
21,8670733,9,15,119,188,30,0,13.22222222,11.508451,34,0,12.53333333,14.54975045,35.40646448,2.767932077,376988.3913,973767.108,3252597,3,6295889,786986.125,1427821.168,3295097,4,8670670,619333.5714,1201279.394,3252597,3,0,0,296,488,1.037974529,1.729957548,0,34,12.28,13.20202005,174.2933333,0,0,0,1,0,0,0,0,1,12.79166667,13.22222222,12.53333333,9,119,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator,Brute Force
80,18406,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,108.6602195,18406.0,0.0,18406,18406,18406,18406.0,0.0,18406,18406,0,0.0,0.0,0,0,0,0,40,0,108.6602195,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
52281,320,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,96875.0,12500.0,106.6666667,181.2907425,316,1,319,159.5,221.3244225,316,3,0,0.0,0.0,0,0,0,0,60,20,9375.0,3125.0,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0.0,3,31,1,0,2498,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
123,72077657,3,3,144,144,48,48,48.0,0.0,48,48,48.0,0.0,3.99569037,0.083243549,14400000.0,29400000.0,66900000,94294,72000000,36000000.0,43800000.0,67000000,4989800,72000000,36000000.0,43800000.0,67000000,4989962,0,0,84,84,0.041621775,0.041621775,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,56.0,48.0,48.0,3,144,3,144,-1,-1,2,20,5084256.0,0.0,5084256,5084256,66900000.0,0.0,66900000,66900000,BENIGN,BENIGN
15742,48,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,125000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,20833.33333,20833.33333,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
2702,57,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,105263.1579,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,17543.85965,17543.85965,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
53,154,2,2,102,134,51,51,51.0,0.0,67,67,67.0,0.0,1532467.532,25974.02597,51.33333333,49.54122862,102,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,40,40,12987.01299,12987.01299,51,67,57.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,71.75,51.0,67.0,2,102,2,134,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
1149,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,DoS
80,63102476,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110930671,10500000.0,11900000.0,32100000,999051,63100000,10500000.0,11900000.0,32100000,999051,0,0.0,0.0,0,0,0,0,280,0,0.110930671,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,7,0,0,0,29200,-1,0,40,7007000.0,0.0,7007000,7007000,18700000.0,12200000.0,32100000,8015913,DoS Slowhttptest,DoS
80,98444673,8,5,345,11595,345,0,43.125,121.9759198,5792,0,2319.0,3170.403917,121.2864001,0.132053869,8203722.75,28400000.0,98300000,4,98300000,14000000.0,37100000.0,98300000,4,149370,37342.5,67392.22213,138138,85,0,0,264,168,0.08126392,0.05078995,0,5792,852.8571429,2094.508566,4386966.132,0,0,0,0,1,0,0,0,0,918.4615385,43.125,2319.0,8,345,5,11595,274,235,1,32,4001.0,0.0,4001,4001,98300000.0,0.0,98300000,98300000,DoS Hulk,DoS
37436,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,64,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,2,31,0,0,114,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,1151593,2,6,20,11601,20,0,10.0,14.14213562,4380,0,1933.5,1757.789948,10091.23883,6.946898774,164513.2857,431921.0172,1144001,47,7018,7018.0,0.0,7018,7018,1151541,230308.2,510779.2017,1144001,47,0,0,52,132,1.736724694,5.210174081,0,4380,1291.222222,1690.960066,2859345.944,0,0,0,1,0,0,0,0,3,1452.625,10.0,1933.5,2,20,6,11601,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,1439758,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,8079.830083,5.556489354,205679.7143,543812.7299,1438931,3,617,308.5,368.402633,569,48,1439709,359927.25,719335.8806,1438931,3,0,0,72,112,2.083683508,3.472805847,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,99100415,7,6,359,11595,359,0,51.28571429,135.6892458,4344,0,1932.5,1754.831473,120.6251255,0.131180076,8258367.917,28600000.0,98900000,6,99000000,16500000.0,40400000.0,98900000,6,150541,30108.2,60122.7093,137189,49,0,0,232,200,0.070635426,0.060544651,0,4344,853.8571429,1460.410314,2132798.286,0,0,0,0,1,0,0,0,0,919.5384615,51.28571429,1932.5,7,359,6,11595,251,235,1,32,519.0,0.0,519,519,98900000.0,0.0,98900000,98900000,DoS Hulk,DoS
443,5765844,9,4,400,3378,213,0,44.44444444,74.67280481,1867,0,844.5,960.4111967,655.2379842,2.254656907,480487.0,1614348.79,5606388,3,5765844,720730.5,1974302.556,5606388,3,83805,27935.0,24106.5192,43881,203,0,0,200,92,1.56091632,0.693740587,0,1867,269.8571429,598.8935769,358673.5165,0,0,0,1,0,0,0,0,0,290.6153846,44.44444444,844.5,9,400,4,3378,29200,60,8,20,159453.0,0.0,159453,159453,5606388.0,0.0,5606388,5606388,BENIGN,BENIGN
80,5722011,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.69905493,1907337.0,3302822.582,5721108,172,5722011,2861005.5,4044795.745,5721108,903,0,0.0,0.0,0,0,0,0,104,40,0.524291198,0.174763733,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force,Web Attack
53,293,2,2,82,254,41,41,41.0,0.0,127,127,127.0,0.0,1146757.679,13651.87713,97.66666667,164.8342602,288,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,40,40,6825.938567,6825.938567,41,127,75.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,94.25,41.0,127.0,2,82,2,254,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
53,693530,2,2,82,278,43,39,41.0,2.828427125,149,129,139.0,14.14213562,519.0835292,5.767594769,231176.6667,268169.2114,539664,53665,593329,593329.0,0.0,593329,593329,639865,639865.0,0.0,639865,639865,0,0,52,40,2.883797384,2.883797384,39,149,80.6,53.80334562,2894.8,0,0,0,0,0,0,0,0,1,100.75,41.0,139.0,2,82,2,278,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
